,PC1,PC2,PC3,PC4,PC5,PC6,Max angle,Sample
1011,2.411307,5.3822813,8.254,5.079468,2.2901206,0.8046043,67.0,73
1012,2.259522,5.1189203,8.524932,4.2420197,3.4175825,0.26496345,104.0,74
1013,2.4605925,4.991998,8.602911,4.462112,2.6489651,0.5925506,101.0,74
1014,2.5055618,5.146939,8.34687,4.177844,3.4047074,0.37853152,90.0,74
1015,1.9750409,5.203331,9.112573,4.7602406,3.6042032,0.9265658,90.0,74
1016,2.0006912,5.5581083,8.847072,5.4389014,2.5791025,1.1295165,67.0,74
1017,14.061017,8.694773,0.46204215,1.9923342,5.4588118,6.591198,90.0,74
1018,2.0632536,5.4760637,8.886174,5.5184946,2.4851532,1.1728251,63.0,74
1019,2.1630719,5.3290715,9.108841,5.4098315,2.4735682,1.2731196,78.0,74
1020,2.024524,5.187084,8.670009,4.5643935,3.424164,0.7625624,90.0,74
1021,1.967143,5.281356,8.419382,4.6595697,2.6084101,0.4230997,90.0,74
1022,2.0114188,5.2184014,9.045054,4.7144065,3.4950924,0.94189334,90.0,74
1023,2.0874074,5.084126,8.486214,4.5597024,2.3900497,0.44395152,90.0,74
1024,2.157957,5.4445724,8.82047,5.243588,2.9748898,1.0920986,63.0,74
1025,2.26175,5.262576,8.006627,4.4781046,2.8238564,0.23031506,90.0,74
1026,14.507712,10.218634,-0.47260022,0.5806735,5.0183616,5.949844,90.0,74
1027,2.4496448,5.508432,7.846822,5.3804154,1.864431,0.4792108,70.0,74
1028,13.741251,5.9617076,0.8218602,2.3237891,6.2005467,7.446635,82.0,75
1029,2.7638953,5.5239606,7.6117573,4.8613243,2.165107,0.5312834,63.0,75
1030,1.9455092,5.101667,8.922852,4.668558,3.4667058,0.65490425,90.0,75
1031,13.509449,10.552219,-0.013017631,2.2423751,4.6361656,5.4375243,90.0,75
1032,2.1290567,5.584283,8.40961,5.531564,2.3274624,0.86063504,67.0,75
1033,2.6463404,5.0332494,8.417033,4.0371137,3.3070703,0.48073587,90.0,75
1034,2.377489,5.6917677,7.982144,5.5240927,2.09687,0.79485226,58.0,75
1035,2.861338,4.8755875,8.671373,4.476209,2.7681355,0.89251703,90.0,75
1036,13.619911,8.327562,0.9646985,2.8372982,5.4171453,6.650008,90.0,75
1037,2.5987833,5.0363946,8.256357,4.048219,3.3502939,0.24141492,90.0,75
1038,14.4652,9.481725,-0.5176307,0.614847,5.076547,6.394405,90.0,75
1039,2.4148307,5.261081,8.169492,5.1297226,1.8443991,0.6882833,70.0,75
1040,13.989851,11.0197525,0.62659127,2.126746,4.6040893,5.248953,90.0,75
1041,13.768768,10.7325945,-0.2983994,1.7392297,4.7067666,5.678264,90.0,75
1042,13.364856,11.010837,1.5131509,3.2207685,4.4853,5.3900247,90.0,75
1043,14.233844,10.436543,0.15105066,1.7293098,4.8496504,5.523825,90.0,75
1044,13.91669,10.020207,1.687377,3.0720675,4.9466925,6.6209984,108.0,76
1045,13.826868,10.2502365,1.6614888,3.1186168,4.8339505,6.340605,101.0,76
1046,13.864382,10.150756,0.02139554,2.005326,4.865913,5.764823,90.0,76
1047,13.277855,10.963413,1.2478054,3.2312374,4.3924885,5.5772834,90.0,76
1048,13.609113,10.947508,1.0004764,2.742991,4.518049,5.4872775,90.0,76
1049,13.830381,10.617506,-0.04027487,1.9952823,4.697018,5.5707645,90.0,76
1050,13.250226,10.337065,0.27982265,2.680044,4.636137,5.5914593,90.0,76
1051,2.1914248,5.0313168,9.175616,4.6059995,3.8165736,0.8262269,90.0,76
1052,14.543074,9.337905,1.1832974,2.066167,5.3002157,6.442716,96.0,76
1053,13.399371,10.709879,1.224848,3.0854988,4.527017,5.763079,90.0,76
1054,13.166245,10.806678,1.0008242,3.0872328,4.5360546,5.4261827,90.0,76
1055,14.49957,9.015427,-0.44371942,0.2512013,5.575143,6.503724,71.0,76
1056,13.546291,9.878073,0.058914147,2.3090358,4.894902,5.947938,90.0,76
1057,13.973585,11.0045805,0.79705393,2.3019748,4.581184,5.1883187,90.0,76
1058,14.171738,10.6765585,0.46211797,1.9177233,4.7148585,5.198234,90.0,76
1059,14.249889,8.105327,1.4525524,1.9486274,5.8845286,8.928014,115.0,76
1060,14.070439,10.132737,-0.6629273,1.1393697,4.974029,6.216036,90.0,77
1061,13.720918,7.183256,0.46938112,1.9493546,5.94571,7.0613747,90.0,77
1062,13.986437,8.226007,-0.38540238,0.84176975,5.6637626,7.1382594,91.0,77
1063,14.211999,9.831964,-0.5901778,1.014312,5.1866984,6.585992,90.0,77
1064,14.483551,10.049648,-0.6567026,0.41865215,5.094151,6.2329054,90.0,77
1065,14.385952,9.480745,-0.13874285,1.1865559,5.232453,6.274728,90.0,77
1066,13.692485,10.753888,0.32277426,2.2952416,4.611025,5.3247895,90.0,77
1067,2.571242,5.447791,7.8183637,5.0421743,1.9802115,0.569808,71.0,77
1068,14.319748,7.461884,0.16691688,0.84651256,6.0669055,7.201997,88.0,77
1069,14.060924,5.6657267,1.3044158,2.6635594,6.4564843,7.973267,101.0,77
1070,14.316457,10.23188,-0.5900342,0.79150957,5.0369925,6.1677322,90.0,77
1071,13.8155365,8.68839,0.28329897,1.9808824,5.413992,7.4726424,99.0,77
1072,14.41403,9.947283,-0.5414147,0.8069186,5.082853,6.2186623,90.0,77
1073,13.295302,10.048379,0.44797558,2.7821362,4.7733603,5.7638273,90.0,77
1074,14.515684,7.65736,1.5971186,1.8122393,5.9818716,7.5694757,105.0,77
1075,14.738201,7.4139915,1.7882066,1.7384101,6.1251707,7.711338,106.0,78
1076,14.45588,7.22219,2.080184,2.2692442,6.1848073,7.8039513,105.0,78
1077,13.880924,6.7875834,1.4342384,2.4361806,6.203672,7.4843493,97.0,78
1078,14.314695,9.0695,0.1253927,1.4959636,5.4191666,6.4463787,90.0,78
1079,14.536228,9.604668,0.637574,1.6261678,5.2881904,6.82105,98.0,78
1080,14.3691,8.730014,1.0097594,2.0076435,5.534663,6.3458962,90.0,78
1081,14.913213,8.425598,1.1082516,0.9855992,5.8466754,7.1901574,99.0,78
1082,14.305791,9.079487,0.38929263,1.6349566,5.571727,6.7628226,90.0,78
1083,14.310738,7.2955494,1.6580399,2.123431,6.0510035,7.2881174,98.0,78
1084,14.855468,9.337552,1.5368026,1.8599634,5.4597645,6.885373,102.0,78
1085,14.545376,7.267883,2.3880818,3.0638206,6.0786777,8.965758,126.0,78
1086,13.898328,9.45088,1.1828616,2.7771888,5.1125045,6.558864,97.0,78
1087,15.099442,8.873238,1.6807421,1.4460222,5.6862993,7.1011324,104.0,78
1088,14.639289,9.395262,0.5270187,1.3597696,5.3640347,6.2605205,90.0,78
1089,14.726735,9.173351,1.8484048,2.306381,5.452163,7.032044,104.0,78
1090,14.487118,6.878729,2.106522,3.260916,6.242506,9.627056,143.0,78
1091,14.421308,6.4741597,2.1794758,3.2348526,6.2724304,9.288626,143.0,79
1092,15.049134,8.471246,1.7627454,1.4215766,5.8393164,7.382175,112.0,79
1093,14.859234,8.603046,2.0651486,2.2405248,5.7273517,7.189963,104.0,79
1094,14.574107,9.413742,1.4196712,2.1723151,5.4035664,7.2911134,104.0,79
1095,14.374487,8.135766,1.9231374,2.8252492,5.79109,7.4423566,99.0,79
1096,14.5342,7.952019,2.3816268,3.077826,5.8076468,8.580438,122.0,79
1097,14.360525,8.051315,2.1062129,3.0951705,5.8821793,8.409023,112.0,79
1098,14.49392,7.6234245,2.285274,3.0738125,6.0811796,9.193445,126.0,79
1099,14.500353,8.236173,0.21807875,1.4302093,5.8552876,6.9390078,90.0,79
1100,14.71878,8.609285,0.52526987,0.8808642,5.746715,6.990469,97.0,79
1101,14.148682,7.083078,2.1503608,2.9281285,6.1352096,7.9698358,108.0,79
1102,16.178497,5.290752,-0.24443308,1.8195044,6.192976,10.431339,107.0,79
1103,14.617811,8.590342,1.4655255,2.060364,5.7143874,6.877322,97.0,79
1104,13.753079,6.6449404,1.380845,2.6842952,6.307114,8.028403,102.0,79
1105,14.707778,8.451864,2.067457,2.542264,5.8215694,7.5821323,106.0,79
1106,13.809218,8.031836,0.0068215337,1.2141421,5.9487667,7.6133204,92.0,79
1107,14.330233,8.460568,1.8922514,2.9883578,5.676848,7.777151,106.0,80
1108,14.158573,8.64443,1.5687375,2.8425717,5.543031,7.6945868,106.0,80
1109,14.416302,7.9818497,1.8241988,2.0250366,6.129276,8.66724,111.0,80
1110,14.397012,7.2391744,1.7862331,2.6878173,6.0500107,7.7318554,108.0,80
1111,14.370343,8.279738,2.0992498,3.0904224,5.7253304,8.002276,112.0,80
1112,14.184717,9.846755,1.8399273,2.9832256,5.0921626,6.847076,104.0,80
1113,14.077001,6.955212,1.9763976,2.636666,6.26837,7.910151,105.0,80
1114,14.020342,7.0266037,1.8690035,2.6446013,6.1422367,7.5094147,97.0,80
1115,14.415736,7.999469,1.9169396,2.5644302,5.8421087,7.278321,100.0,80
1116,14.538094,8.967663,1.4538541,2.1811743,5.652857,7.857483,107.0,80
1117,14.09279,10.284977,0.48071262,2.0768824,4.916618,5.955884,90.0,80
1118,14.481033,7.9205313,2.0911024,2.3633754,6.0909395,8.810377,116.0,80
1119,14.16037,9.763079,1.341532,2.6759148,5.160477,6.9509387,98.0,80
1120,14.050997,6.594983,1.9259077,2.8875587,6.185656,7.7923346,104.0,80
1121,13.95282,7.2539625,1.8328272,2.405809,6.342194,8.31294,104.0,80
1122,14.340522,7.256154,1.4529943,2.4984107,6.686711,9.567748,112.0,80
1123,13.60881,7.106029,1.2898918,2.5416365,6.902935,10.555279,112.0,81
1124,13.506753,8.285026,0.50134397,2.3951485,6.426636,10.061921,102.0,81
1125,14.346421,7.6038423,1.7079531,3.0974207,6.2198644,10.183436,126.0,81
1126,14.367258,7.0218153,0.82950836,3.338697,6.6729145,10.926898,119.0,81
1127,14.149788,7.426851,0.878366,2.991686,6.600794,10.37919,111.0,81
1128,13.541827,8.035274,0.72419393,2.3683684,6.521724,9.814888,104.0,81
1129,14.3601885,6.6923757,1.5854745,3.0777452,6.675647,10.166978,126.0,81
1130,14.232396,6.5965166,1.9039273,2.4154944,6.707526,9.426906,118.0,81
1131,13.808254,7.069481,1.4999347,2.5120237,6.488651,8.701044,104.0,81
1132,13.6498785,7.375568,0.5895154,3.1743422,6.688358,11.167903,112.0,81
1133,13.414227,8.205868,0.30441344,2.1525896,6.518113,9.981911,97.0,81
1134,14.023272,6.045434,1.1659745,2.4954555,7.094464,9.991893,112.0,81
