,Image_Name,Area_avg,Area_max,Area_std,Aspect_ratio_avg,Roundness_avg,Roundness_std,Max angle,Uniqueness_avg,Uniqueness_std,Pore counts,RDF025,pc1,pc2,pc3,pore%,Sample,Power,Speed,Energy_Density,Normalized_Enthalpy,mu,sigma,skewness,kurtosis,Simulation temperature skeweness,Simulation length,Simulation width,Simulation depth,Simulation ratio
690,52_2_4,51.81,131.252,28.734,1.138,0.876,0.052,90.0,0.654,0.232,30.0,66.25,-0.4226115150267381,-0.002115532797967,0.0011500924089046,0.06722222222222,52,110.0,725.0,72.24958949,7.272628837,815.9462070724785,23.72617637019142,-0.3815197444398814,0.9006661250348778,1.533473854730094,0.0002537472,0.00010604405,5.8014990000000005e-05,2.392847123435968
710,53_3_4,74.069,230.266,58.961,1.257,0.854,0.045,96.0,0.735,0.222,24.0,89.45,-0.4014630483718462,-0.0012139167266942,0.0005315841041915,0.07555555555555,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
709,53_3_3,155.301,1231.922,267.881,1.447,0.814,0.109,108.0,0.845,0.266,18.0,69.475,-0.3491392020711301,0.0031364144926844,0.0013665432455063,0.09722222222222,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
711,53_4_1,83.471,207.239,62.515,1.297,0.853,0.048,90.0,0.761,0.239,16.0,70.1,-0.4632784705051841,-0.0007296271725891,0.0006879596055715,0.051388888888880005,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
707,53_3_1,145.298,635.534,169.6,1.372,0.816,0.139,96.0,0.834,0.261,10.0,54.75,-0.4610789633460201,0.0010987970211934,0.0005454194905659,0.0525,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
713,53_4_3,96.469,488.163,100.883,1.328,0.854,0.069,104.0,0.832,0.186,19.0,46.6,-0.4225220250930115,-0.0003504229963329,0.0004805027162266,0.0675,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
714,53_4_4,157.209,543.427,146.669,1.614,0.81,0.112,128.0,0.903,0.191,11.0,29.65,-0.4343803508784624,0.0011879469779755,0.0004349954567837,0.06305555555555001,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
712,53_4_2,79.442,142.765,42.067,1.28,0.868,0.046,102.0,0.793,0.194,16.0,112.05,-0.4731400147597174,-0.0009825544084718,0.0008557520016891,0.0475,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
708,53_3_2,122.169,375.333,104.985,1.343,0.858,0.071,105.0,0.794,0.205,18.0,64.725,-0.3841417198854562,0.000511755534084,-0.000135186438008,0.0825,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
704,53_2_2,82.807,276.319,59.382,1.267,0.853,0.053,100.0,0.73,0.242,26.0,59.35,-0.3726043279057326,-0.0012793956355761,0.000385142304279,0.08694444444444001,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
706,53_2_4,178.744,681.587,185.407,1.455,0.804,0.097,108.0,0.834,0.289,16.0,52.7,-0.3385717424829566,0.0028915229289689,-0.0001284763555037,0.10111111111111,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
705,53_2_3,113.866,299.346,74.861,1.518,0.822,0.083,95.0,0.884,0.226,20.0,62.35,-0.3841772870161744,-0.0001499673499767,8.61832777194068e-05,0.0825,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
703,53_2_1,73.476,151.975,39.756,1.237,0.889,0.039,81.0,0.789,0.205,11.0,36.85,-0.511570620255173,-0.0005114748370543,0.0010386670359686,0.0325,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
702,53_1_4,56.415,149.673,42.468,1.261,0.841,0.053,90.0,0.662,0.27,18.0,55.85,-0.4795196524046159,-0.0010366886637272,0.0009885267891244,0.045,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
701,53_1_3,92.349,294.74,68.564,1.313,0.837,0.052,96.0,0.771,0.232,19.0,68.95,-0.4306510760127233,-0.0008331784013097,0.0004360670488154,0.06416666666666,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
700,53_1_2,85.505,310.859,77.546,1.374,0.827,0.064,90.0,0.741,0.247,30.0,67.6,-0.3246433223095472,-0.0009124266061218,0.0001611318968277,0.10611111111110999,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
699,53_1_1,69.08,154.278,44.887,1.238,0.847,0.051,90.0,0.755,0.247,10.0,61.0,-0.5214585703175886,-0.0006033955396631,0.0010639012527644,0.02861111111111,53,110.0,775.0,67.58832565,7.034116805,815.6999858959118,23.740767777317163,-0.3744000439407805,0.889835353866046,1.5723781201135052,0.0002676127,0.00010539163,6.006347e-05,2.539221568164379
730,54_4_4,74.27,352.307,64.515,1.157,0.869,0.051,101.0,0.711,0.24,181.0,61.675,0.7829514888739256,-0.0111520257330365,0.0015649534798248,0.5444444444444401,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
729,54_4_3,84.78,481.256,78.426,1.163,0.87,0.059,111.0,0.727,0.24,154.0,73.125,0.716635266126956,-0.0073421025543189,-0.0004403993362023,0.5172222222222199,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
728,54_4_2,92.717,416.781,74.808,1.17,0.876,0.055,100.0,0.756,0.21,83.0,71.125,0.1533473061817241,-0.0045853339420595,-0.0010110201859878,0.29361111111111,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
727,54_4_1,99.343,267.108,66.822,1.182,0.884,0.057,90.0,0.772,0.231,49.0,57.7,-0.1369971488273145,-0.0025004855618288,-0.0001312838153698,0.17944444444444,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
726,54_3_4,95.472,421.386,81.504,1.183,0.867,0.06,108.0,0.766,0.227,156.0,66.05,0.8419517210251478,-0.0057362042560269,6.0561517624836336e-05,0.56777777777777,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
725,54_3_3,105.623,425.992,80.292,1.196,0.868,0.068,98.0,0.782,0.242,77.0,61.7,0.2018943470283525,-0.0033700968741468,-0.001643143342002,0.31333333333333,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
724,54_3_2,100.777,283.227,63.355,1.16,0.89,0.043,93.0,0.796,0.192,64.0,66.75,0.036317228877467,-0.0034678638680214,-0.0003416071908904,0.24805555555555003,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
723,54_3_1,99.765,428.294,81.474,1.157,0.888,0.049,90.0,0.782,0.194,46.0,68.65,-0.1420019249263321,-0.0019977903316912,-0.0004545675034091,0.17750000000000002,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
722,54_2_4,89.751,439.808,76.851,1.198,0.876,0.053,90.0,0.754,0.212,131.0,65.0,0.5940846290255055,-0.0054303008566679,-0.001190865133901,0.46861111111111003,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
721,54_2_3,118.159,488.163,103.342,1.275,0.859,0.081,128.0,0.831,0.209,35.0,47.75,-0.2149044093588244,-3.1879354401147925e-05,-0.000191127523212,0.14944444444444,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
720,54_2_2,108.123,402.965,89.434,1.226,0.868,0.065,99.0,0.797,0.221,68.0,57.65,0.0937134246682334,-0.0010508117045574,-0.0005575533376747,0.27055555555555,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
719,54_2_1,92.933,923.366,118.08,1.236,0.868,0.053,90.0,0.758,0.214,78.0,44.25,0.0945129286750886,-0.0005370288052558,-0.0006282878178285,0.27138888888888,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
718,54_1_4,137.624,518.098,130.773,1.312,0.837,0.096,90.0,0.794,0.267,43.0,44.9,-0.0202151456774918,0.0023975330816413,-0.0015077704684179,0.22611111111111,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
717,54_1_3,87.361,227.963,59.406,1.209,0.869,0.059,101.0,0.761,0.238,33.0,62.25,-0.3110640590565792,-0.0016175312849448,0.0003890148539332,0.11111111111111001,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
716,54_1_2,87.39,686.192,77.564,1.176,0.869,0.055,98.0,0.74,0.235,229.0,66.375,1.405324827995334,-0.009959979939735,0.0003699495753422,0.79166666666666,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
715,54_1_1,67.312,271.714,51.956,1.135,0.874,0.049,90.0,0.69,0.227,142.0,63.225,0.4022644500419278,-0.0092213771014972,0.0010353890940158,0.39305555555554994,54,110.0,825.0,63.49206349,6.817630389,815.4791526919682,23.70509796516409,-0.3732332319930374,0.8960004107131714,1.5238267860044554,0.0002714269,0.00010387037,5.699388e-05,2.6131311556895387
746,55_4_4,95.731,711.521,86.14,1.18,0.88,0.05,130.0,0.757,0.202,202.0,66.45,1.2908965558839998,-0.008550944680056,-0.0005473628522937,0.745,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
745,55_4_3,97.117,660.863,93.801,1.177,0.874,0.058,130.0,0.756,0.231,159.0,59.775,0.93219700368392,-0.0054260253271997,-0.0019320200021243,0.60305555555555,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
744,55_4_2,91.456,630.928,92.559,1.185,0.872,0.054,98.0,0.736,0.237,124.0,59.375,0.5006494740108542,-0.0022931222677317,-0.001408677217719,0.43166666666666,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
743,55_4_1,100.294,1017.775,110.619,1.206,0.866,0.068,99.0,0.753,0.233,225.0,69.075,1.553869873540001,-0.003620875586516,-0.0007612319363727,0.8502777777777699,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
742,55_3_4,97.863,414.478,77.732,1.191,0.874,0.056,104.0,0.761,0.205,138.0,68.2,0.7366296474818509,-0.005992648253823,-0.002166941983813,0.52416666666666,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
741,55_3_3,105.565,969.419,126.54,1.213,0.87,0.077,98.0,0.737,0.248,129.0,65.125,0.7181476552162618,0.0020830811238884,-0.0026438060142129,0.5180555555555499,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
740,55_3_2,94.236,409.873,80.899,1.164,0.871,0.055,109.0,0.736,0.223,120.0,66.8,0.5207824464406223,-0.0034460817759838,-0.00124466257393,0.43916666666666004,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
739,55_3_1,90.125,637.836,92.329,1.223,0.864,0.064,126.0,0.749,0.227,244.0,68.1,1.5663307399696909,-0.0082126718885795,-0.0005106074778843,0.8561111111111099,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
738,55_2_4,102.206,552.638,88.63,1.19,0.878,0.052,90.0,0.784,0.216,145.0,66.15,0.8325242627783703,-0.0045619261312371,-0.0016484841877049,0.5636111111111101,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
737,55_2_3,96.385,670.073,107.295,1.201,0.871,0.072,118.0,0.744,0.225,162.0,63.6,0.9060950923207146,-0.0015249337060248,-0.0008087105741236,0.59305555555555,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
731,55_1_1,95.891,462.834,91.469,1.193,0.863,0.065,104.0,0.744,0.245,188.0,66.45,1.1407358475191645,-0.0060894275116964,-0.0011724466506431,0.68666666666666,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
732,55_1_2,92.77,1066.131,107.865,1.174,0.865,0.067,105.0,0.729,0.248,222.0,69.3,1.3884495899939815,-0.002344185717383,-0.0004036607075338,0.78527777777777,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
733,55_1_3,93.792,580.27,96.354,1.217,0.861,0.065,116.0,0.738,0.242,265.0,68.95,1.8465813742517088,-0.0085856497827733,-0.0001920880581024,0.9691666666666601,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
735,55_2_1,84.961,573.362,86.25,1.196,0.861,0.067,133.0,0.725,0.237,213.0,66.95,1.2251124706423109,-0.0078902340176253,0.0003628950210846,0.71944444444444,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
736,55_2_2,93.688,752.969,107.371,1.192,0.869,0.065,94.0,0.737,0.223,182.0,64.8,1.098174381752828,-0.0028822013818613,-0.0018043418483315,0.66861111111111,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
734,55_1_4,85.352,875.01,104.094,1.165,0.867,0.06,104.0,0.715,0.24,270.0,66.7,1.6505026496739144,-0.0065813505815878,2.7296415533985937e-06,0.89055555555555,55,110.0,875.0,59.86394558,6.619975779,818.9052515684075,23.78525932299288,-0.3721867172395035,0.8846723073961997,1.560892116727375,0.0002618461,0.0001039883499999,5.66349e-05,2.5180330296614963
762,56_4_4,9996.417,1652210.076,127460.553,1.273,0.857,0.081,104.0,0.751,0.244,167.0,68.225,1.0215355627846234,-0.0020456227747704,-0.0033769256089093,0.63777777777777,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
761,56_4_3,100.267,495.071,80.207,1.2,0.869,0.058,112.0,0.787,0.215,136.0,67.975,0.7260277001853869,-0.0065909640847432,-0.0019458234193688,0.5202777777777701,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
760,56_4_2,92.453,465.137,71.343,1.22,0.87,0.065,108.0,0.755,0.22,146.0,67.8,0.759408699591276,-0.0071048131386297,-0.0007487895212944,0.53305555555555,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
759,56_4_1,115.588,520.401,90.754,1.215,0.868,0.069,130.0,0.776,0.235,182.0,68.875,1.3851695241925015,-0.005596526399236,-0.0034159557690822,0.7830555555555501,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
758,56_3_4,83.519,373.031,71.799,1.216,0.869,0.068,101.0,0.734,0.225,181.0,66.75,0.9607167420936464,-0.0097766787545085,-0.0013508008792669,0.6125,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
757,56_3_3,105.004,610.204,90.567,1.204,0.872,0.06,101.0,0.766,0.213,148.0,67.125,0.8899960805176467,-0.0039049989394419,-0.0019028518320516,0.5855555555555501,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
756,56_3_2,98.601,320.069,73.953,1.219,0.873,0.055,106.0,0.762,0.218,156.0,67.95,0.8870138446035075,-0.0057123997142758,-0.000603410151335,0.585,56,110.0,925.0,56.62805663,6.438572059,817.5771627300392,23.760260190284377,-0.3712887263397472,0.8847106160228977,1.5923686862593902,0.0002702588999999,0.0001007856,4.978337e-05,2.6815229556603315
